"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","5852","Update UI's template page. Service Filter should be renamed to Service Group(including the Chinese version)","The latest GraphQL query is   > getAllServices(duration: Duration!, group: String): [Service!]!  The previous version is a name filter in the frontend, now it is the backend.   According to #5851","closed","feature,","wu-sheng","2020-11-17T03:46:53Z","2020-11-24T08:28:52Z"
"","5871","The Design of Skywalking Satellite","The issue is to discuss the design of the Skywalking Satellite. doc: https://docs.google.com/document/d/1RB5EXyX9k63QabSpaWLZvN5JQ4NoNgGIH1t8LMt6Bys/edit#heading=h.o1c72xcxm0n7","closed","discussion,","EvanLjp","2020-11-20T13:55:28Z","2020-11-25T12:11:44Z"
"","5736","The httpclient plugin cannot collect http parameters","The httpclient plugin can not collect http parameters, but spring mvc plugin can.  My config: plugin.springmvc.collect_http_params=true plugin.tomcat.collect_http_params=true  and my skywalking version is 8.1.0","closed","enhancement,","zhaodp","2020-10-27T09:26:09Z","2020-10-31T15:49:16Z"
"","5752","Replace Kubernetes Endpoints listener with EndpointSlice listener in ALS","The EndpointSlice API is providing a newer and more scalable alternative to the Endpoints API, let's replace with the latter after it's stabilised.  https://kubernetes.io/blog/2020/09/02/scaling-kubernetes-networking-with-endpointslices/  _Originally posted by @wu-sheng in https://github.com/apache/skywalking/pull/5722#discussion_r514151587_","open","backend,","kezhenxu94","2020-10-29T10:29:28Z","2020-10-29T10:30:13Z"
"","5876","Broken DOAP link","The DOAP has gone missing:  URL: http://skywalking.apache.org/assets/doap_SkyWalking.rdf HTTP Error 404: Not Found Source: https://svn.apache.org/repos/asf/comdev/projects.apache.org/trunk/data/projects.xml  Please either restore the DOAP or update the projects.xml file","closed","","sebbASF","2020-11-22T16:03:50Z","2020-11-22T23:52:27Z"
"","6317","Show selectors scrollbar in all pages","The current selector(service group/service/instance/endpoint) in all pages supports scrolling, but it is not clear.  ![image](https://user-images.githubusercontent.com/5441976/106832980-ace5c400-66cd-11eb-8882-e35b4e71e1cf.png)  @Fine0830 Please help on polishing this a little.","closed","enhancement,","wu-sheng","2021-02-04T01:45:31Z","2021-02-04T07:05:10Z"
"","5782","The Cancel step is now optimised in one job","The cancel steps were tried in separate jobs but it causes an unnecessary increase in the number of jobs blocking the queue even if we limited parallelism. This PR combines all the cancel actions into a single job with multiple steps.  While this is a bit more copy&pasting and less DRY it is also far more optimised and ""aggressive"" - i.e. once any cancel job starts to be running it will immediately cancel all duplicates for all workflows.","closed","CI settings,","potiuk","2020-11-03T09:22:19Z","2020-11-03T11:31:37Z"
"","5911","fix index not found on trace query when using es7","the bug issue  https://github.com/apache/skywalking/issues/5904","closed","backend,","EvanLjp","2020-11-27T08:08:49Z","2020-11-27T08:59:22Z"
"","6477","Enhance the LAL to allow easily skipping logs with malformed formats","The `json` / `yaml` parsers will benefit from option `abortOnFailure` in usage:  ```groovy json {   abortOnFailure true   // ... we will have other options here } ```  instead of (imaginary, not implemented actually)  ```groovy if (!json({   // ... we will have other options here })) {   abort {} } ```  > P.S. 8.5.0 is the first version introducing LAL so I didn't update the change log file about this enhancement.","closed","enhancement,","kezhenxu94","2021-03-03T03:34:00Z","2021-03-03T09:18:53Z"
"","6079","skywalking start problem","thank you~  2020-12-25 12:44:46,980 - org.apache.skywalking.oap.server.library.module.ModuleDefine - 71 [main] INFO  [] - Prepare the graphql provider in query module. 2020-12-25 12:44:47,283 - org.apache.skywalking.oap.server.starter.OAPServerBootstrap - 71 [main] ERROR [] - No method found with any of the following signatures (with or without one of [interface graphql.schema.DataFetchingEnvironment] as the last argument), in priority order:    org.apache.skywalking.oap.query.graphql.resolver.Query.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.Query.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.HealthQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.HealthQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetadataQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetadataQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopologyQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopologyQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricsQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricsQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AggregationQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AggregationQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopNRecordsQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopNRecordsQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TraceQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TraceQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AlarmQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AlarmQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.LogQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.LogQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.ProfileQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.ProfileQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.UIConfigurationManagement.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.UIConfigurationManagement.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.BrowserLogQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.BrowserLogQuery.getGetAllServices(~duration) com.coxautodev.graphql.tools.FieldResolverError: No method found with any of the following signatures (with or without one of [interface graphql.schema.DataFetchingEnvironment] as the last argument), in priority order:    org.apache.skywalking.oap.query.graphql.resolver.Query.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.Query.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.HealthQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.HealthQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetadataQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetadataQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopologyQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopologyQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricsQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricsQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.MetricQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AggregationQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AggregationQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopNRecordsQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TopNRecordsQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TraceQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.TraceQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AlarmQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.AlarmQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.LogQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.LogQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.ProfileQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.ProfileQuery.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.UIConfigurationManagement.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.UIConfigurationManagement.getGetAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.BrowserLogQuery.getAllServices(~duration)   org.apache.skywalking.oap.query.graphql.resolver.BrowserLogQuery.getGetAllServices(~duration) 	at com.coxautodev.graphql.tools.FieldResolverScanner.missingFieldResolver(FieldResolverScanner.kt:51) ~[graphql-java-tools-5.2.3.jar:?] 	at com.coxautodev.graphql.tools.FieldResolverScanner.findFieldResolver(FieldResolverScanner.kt:42) ~[graphql-java-tools-5.2.3.jar:?] 	at com.coxautodev.graphql.tools.SchemaClassScanner.scanResolverInfoForPotentialMatches(SchemaClassScanner.kt:227) ~[graphql-java-tools-5.2.3.jar:?] 	at com.coxautodev.graphql.tools.SchemaClassScanner.handleRootType(SchemaClassScanner.kt:122) ~[graphql-java-tools-5.2.3.jar:?] 	at com.coxautodev.graphql.tools.SchemaClassScanner.scanForClasses(SchemaClassScanner.kt:80) ~[graphql-java-tools-5.2.3.jar:?] 	at com.coxautodev.graphql.tools.SchemaParserBuilder.scan(SchemaParserBuilder.kt:150) ~[graphql-java-tools-5.2.3.jar:?] 	at com.coxautodev.graphql.tools.SchemaParserBuilder.build(SchemaParserBuilder.kt:156) ~[graphql-java-tools-5.2.3.jar:?] 	at org.apache.skywalking.oap.query.graphql.GraphQLQueryProvider.prepare(GraphQLQueryProvider.java:110) ~[classes/:?] 	at org.apache.skywalking.oap.server.library.module.ModuleDefine.prepare(ModuleDefine.java:96) ~[classes/:?] 	at org.apache.skywalking.oap.server.library.module.ModuleManager.init(ModuleManager.java:47) ~[classes/:?] 	at org.apache.skywalking.oap.server.starter.OAPServerBootstrap.start(OAPServerBootstrap.java:43) [classes/:?] 	at org.apache.skywalking.oap.server.starter.OAPServerStartUp.main(OAPServerStartUp.java:27) [classes/:?] 2020-12-25 12:44:47,289 pool-1-thread-1 DEBUG Stopping LoggerContext[name=368239c8, org.apache.logging.log4j.core.LoggerContext@7502291e] 2020-12-25 12:44:47,289 pool-1-thread-1 DEBUG Stopping LoggerContext[name=368239c8, org.apache.logging.log4j.core.LoggerContext@7502291e]... 2020-12-25 12:44:47,291 pool-1-thread-1 DEBUG Shutting down OutputStreamManager SYSTEM_OUT.false.false 2020-12-25 12:44:47,292 pool-1-thread-1 DEBUG Shut down OutputStreamManager SYSTEM_OUT.false.false, all resources released: true 2020-12-25 12:44:47,292 pool-1-thread-1 DEBUG Appender Console stopped with status true 2020-12-25 12:44:47,292 pool-1-thread-1 DEBUG Stopped XmlConfiguration[location=/Users/fanzhang/work/shuidi/skywalking/skywalking/oap-server/server-bootstrap/target/classes/log4j2.xml] OK 2020-12-25 12:44:47,292 pool-1-thread-1 DEBUG Stopped LoggerContext[name=368239c8, org.apache.logging.log4j.core.LoggerContext@7502291e] with status true","closed","invalid,","yiliaofan","2020-12-25T06:44:19Z","2021-04-30T09:07:00Z"
"","6272","Support dynamic change agent.ignore_suffix on java agent.","Support config agent.ignore_suffix can be changed in the runtime.  - [x] Update the CHANGES log.  Local tested： ![image](https://user-images.githubusercontent.com/28091237/105999185-5d5d3200-60e8-11eb-8fe6-1bbcb62806e1.png) ![image](https://user-images.githubusercontent.com/28091237/105999199-5fbf8c00-60e8-11eb-81eb-6b79bd3d8a3e.png)","closed","plugin,","Ax1an","2021-01-27T13:36:19Z","2021-02-02T02:25:02Z"
"","6266","Support dynamic change agent.trace.ignore_path on java agent within CDS.","Support config `agent.trace.ignore_path` can be changed in the runtime.         - [x] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes https://github.com/apache/skywalking/pull/6164 - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","feature,","JaredTan95","2021-01-27T06:27:37Z","2021-01-28T04:10:04Z"
"","5665","SkyWalking Nacos implementation of Coordinator/Dynamic Configuration authentication","Support authentication in Nacos implementation of coordinator and dynamic configuration,  https://nacos.io/en-us/blog/nacos%201.2.0%20guide.html","closed","enhancement,","ITGcx","2020-10-14T07:09:35Z","2020-10-16T06:46:54Z"
"","6409","Supplement the E2E test for skywalking-client-js","Supplement the E2E test for skywalking-client-js","closed","test,","arugal","2021-02-20T09:31:25Z","2021-02-21T14:30:35Z"
"","6385","Supplement the E2E test for log reporter","Supplement the E2E test for log reporter","closed","test,","EvanLjp","2021-02-17T07:36:29Z","2021-02-17T09:27:26Z"
"","6530","Fix dead link and wrong link","Solr has now been a TLP of Apache and has its own repo, https://github.com/apache/lucene-solr/tree/master/solr/solrj is unavailable now","closed","chore,","kezhenxu94","2021-03-10T12:37:51Z","2021-03-10T14:41:41Z"
"","5717","Grpc server thread pool is full, rejecting the task","skywalking8.1+elasticsearch6.8 hello the logs is full of "" Grpc server thread pool is full, rejecting the task"", I know from other issue that the reason could be the backend(ES).  what I want to ask is could I solve the problem by lowing down the message from agent?","closed","question,","sodared","2020-10-23T05:22:59Z","2020-10-23T05:24:20Z"
"","6539","插件扩展增强","skywalking 支持多次增强同一个类吗？","closed","invalid,","lorgine-li","2021-03-11T09:55:34Z","2021-03-11T10:32:14Z"
"","5854","Slow statements dashboard slow SQL statistics is not complete, SQL only shows half why","Skywalking version：8.1.0 Problem description：Slow statements dashboard slow SQL statistics is not complete, SQL only shows half why Problem phenomenon：Open the browser console (F12), select the corresponding slow SQL in the tab, and the content in the label is also half displayed","closed","question,","qiang33161312","2020-11-17T06:12:47Z","2020-11-17T07:09:50Z"
"","6429","the log ui has some problems","skywalking version is **v8.4.0 for H2/MySQL/TiDB/InfluxDB/ElasticSearch 7**  1. search probplem first i put some traceid in the form and then press seach, it's ok then i press reset button ,the data is reresh, but the traceid input does not clear,and i press search again ,the trace id input does not efffect then i put some word in the other input,such ""as content keyword"",press search button,it does not effect then i try to reset but nothing appear  2. combo box problem when i type some words in the service combo box and want to search some service but it does not effect and i can't choose one item,and the select box does not disappear unless i refresh the page ![image](https://user-images.githubusercontent.com/2542483/108938403-fc932c00-768a-11eb-8c94-fb6024325704.png)  3. log time is error ![image](https://user-images.githubusercontent.com/2542483/108938441-087eee00-768b-11eb-8d68-124a5e916f5f.png)   thanks","closed","UI,","whaon","2021-02-24T02:28:58Z","2021-02-25T07:49:36Z"
"","5943","[Python] implements the profiling feature in Python agent","Since we're not using Jira, this is created to track the project in GSOC https://issues.apache.org/jira/browse/COMDEV-386  FYI @Humbertzhang","closed","python,","kezhenxu94","2020-12-03T11:43:06Z","2021-09-03T15:58:38Z"
"","6187","Fix thread leakage caused by es client connection creation","Since the es plugin creates a connection when acquiring the peer, but does not close it, this will cause thread leakage problems        - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","plugin,","YczYanchengzhe","2021-01-12T11:16:20Z","2021-01-13T07:45:53Z"
"","6108","Adopt the INFRA VM/Machine monitoring","Since @hanahmily brings the OpenTelemetry receiver in the SkyWalking's landscape, now we could move on to the new territory, this time, VM/Machine Infrastructure.  @wankai123 pinged me about he wants to take part in this. FYI @hanahmily @kezhenxu94 cc @apache/skywalking-committers   In the implementation, I prefer, Prometheus eco-system agents -> OpenTelemetry collector --(OC format)--> OAP server.  Such as Prometheus node exporter, https://prometheus.io/docs/guides/node-exporter/ @hanahmily agree?  --- ~~At the backend side, we need to add a new `vm_traffic` to represent VMs and Machines, which should include~~ ~~1. name, entity id. IDManager should implement this.~~ ~~2. tags (JsonObject properties), like InstanceTraffic implemented.~~  ~~The key point of this is adding aggregation capability for MAL core. From my understanding the key point is adding `SampleFamily#vm` for new entity context, also `Analyzer#generateTraffic` should be enhanced to support the new aggregation type.~~  ~~After above finish, the UI(cc @Fine0830) will add a new kind of dashboard called `Infrastructure `, which just query `VM` list. NOTE, this is a query-protocol level change.~~  --- Based on https://github.com/apache/skywalking/issues/6108#issuecomment-758311084, the change proposal in the above block is not necessary. Updated at Jan. 12th 2021.  @wankai123 If you have any question, please discuss at here.","closed","complexity:high,","wu-sheng","2020-12-30T15:20:49Z","2021-01-30T01:17:59Z"
"","5853","Add group to the self-observability dashboard configuration","Simply follow this #5851","closed","feature,","wu-sheng","2020-11-17T03:55:11Z","2020-11-26T06:38:11Z"
"","5629","new components id for envoy proxy","Signed-off-by: wbpcode   Please answer these questions before submitting a pull request  - Why submit this pull request?  Add new components id for SkyWalking tracer of Envoy Proxy.  This is related PR: https://github.com/envoyproxy/envoy/pull/13060","closed","","wbpcode","2020-10-04T13:11:28Z","2020-10-04T14:09:27Z"
"","6174","SharingServerConfig properties is not correct, contextPath -> restCon…","SharingServerConfig properties is not correct, contextPath -> restConnextPath            - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [ ] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","backend,","xingren23","2021-01-11T12:15:21Z","2021-01-12T01:08:46Z"
"","5682","Seeing that your current master version is supports thrift, but tag 8.0.1 don't  supports, I would like to ask whether the latest version supports thrift?","Seeing that your current master version is supports thrift, but tag 8.0.1 don't  supports, I would like to ask whether the latest version supports thrift?","closed","question,","2719969254","2020-10-17T07:27:40Z","2020-10-17T07:42:36Z"
"","6424","the webhook has error:Timeout waiting for connection from pool","see pic: ![image](https://user-images.githubusercontent.com/2542483/108810330-e0897f00-75e5-11eb-8fb1-b703903e9e98.png)  @EvanLjp","closed","backend,","whaon","2021-02-23T06:47:36Z","2021-02-25T02:05:08Z"
"","6542","how to extend exist plugin","rt","closed","invalid,","lorgine-li","2021-03-12T01:43:31Z","2021-03-12T08:07:18Z"
"","6533","如何在自己的项目中调试skywalking源码","Rt","closed","","lorgine-li","2021-03-11T03:04:13Z","2021-03-11T03:09:56Z"
"","5976","Can you pass tracID from the front end to the back end to form a complete chain of calls?","RT","closed","question,","xiaoliu10","2020-12-08T11:21:37Z","2020-12-10T10:51:04Z"
"","6360","Improve UT, ZabbixProtocolHandlerTest","Right now, `org.apache.skywalking.oap.server.receiver.zabbix.provider.protocol.ZabbixProtocolHandlerTest#testErrorProtocol`  takes 20+ seconds, even it is blocked like this.  ![image](https://user-images.githubusercontent.com/5441976/107535291-92df4080-6bfb-11eb-8210-037c315a3f38.png)  I am going to remove this case for now.","closed","test,","wu-sheng","2021-02-10T15:58:13Z","2021-02-11T02:02:37Z"
"","5758","Revert ""Make the duration error message more specific""","Reverts apache/skywalking#5755  I don't think this is the correct fix. Span should have consistent and only meaning in the SkyWalking. You could say time range with given step, or something.","closed","chore,","wu-sheng","2020-10-30T15:14:35Z","2020-10-30T18:39:10Z"
"","5692","Upgrade jackson-version to 2.9.11","Resolves #5691","closed","bug,","wu-sheng","2020-10-20T02:20:28Z","2020-10-20T02:28:36Z"
"","5963","UI enhancement for quick search by trace ID","Requirement: Exisiting UI behavior is kind of slow for UI operation, consider this case: User get a trace Id, need to check the tracing log in Skywalking, user copy and paste trace ID into inputbox for trace ID, then press search button. 1. I'd like to copy and paste trace ID then press Enter key to trigger search action. 2. If we can do above by copy and paste an URL like http://demo.skywalking.apache.org/trace?id=xxxx, that will be very helpful, because we put the Skywalking trace ID and Skywalking server URL in HTTP response header for our business system, for convinience of debugging.","closed","question,","superbible","2020-12-07T09:00:27Z","2020-12-15T09:48:24Z"
"","6373","Replace doc files URL with`https` on branch website-docs/8.2.0","Replace doc files URL with `https`","closed","","Jtrust","2021-02-15T14:03:51Z","2021-02-15T14:05:01Z"
"","5921","Fix illegal istio-controlplane.yaml","Remove redundant fields.","closed","bug,","hanahmily","2020-11-29T03:16:56Z","2020-11-29T05:00:05Z"
"","6303","Remove invalid mysql configuration in agent.config.","Remove invalid mysql configuration in agent.config.  - [x] Update the CHANGES log.","closed","agent,","Ax1an","2021-02-02T03:49:32Z","2021-02-02T15:45:08Z"
"","6476","Add Istio 1.9.1 into test matrix","Related issue #6396 , FYI @yckbilly1929","closed","test,","kezhenxu94","2021-03-02T14:45:27Z","2021-03-03T00:30:00Z"
"","6422","plugin.toolkit.log.grpc.reporter.server_host=${SW_GRPC_LOG_SERVER_HOST:127.0.0.1} doesnot effect","refrence this page:  [https://github.com/apache/skywalking/blob/master/docs/en/setup/service-agent/java-agent/Application-toolkit-log4j-2.x.md](https://github.com/apache/skywalking/blob/master/docs/en/setup/service-agent/java-agent/Application-toolkit-log4j-2.x.md) I place the follow in agent.conf `plugin.toolkit.log.grpc.reporter.server_host=${SW_GRPC_LOG_SERVER_HOST:192.168.1.84}`  but it does not effect I debug it and seee the pic below ![image](https://user-images.githubusercontent.com/2542483/108798883-d194d380-75c9-11eb-85f8-d92276e9c6b3.png)","closed","question,","whaon","2021-02-23T03:26:05Z","2021-02-24T06:05:21Z"
"","6484","duplicated services  in combobox","reference #6429   skywalking version is  **v8.4.0 for H2/MySQL/TiDB/InfluxDB/ElasticSearch 7**  when use **mysql** as storage,the table store all services is table **service_traffic** and the id is primary key,so when a new service restart today,it insert a record and when it restart tomorrow it will not insert again,it's ok when when search service in the webUI.  but when use **es** as storage,it split tables by day,such as es_service_traffic-20210303,es_service_traffic-20210304 etc. when a service restart today,it insert a record in es_service_traffic-20210304,and we restart tomorrow it will insert a record into es_service_traffic-20210305 again,but the http interface /graphql of queryServices collect all the services in the tables by day ,but does not make a merge opertaion,so the services in UI will be duplicated and cause the search problem in #6429   the database has the same data problem but the search is ok: ``` { 	""data"": { 		""services"": [{ 			""key"": ""MTkyLjE2OC4xLjk4OjMzMDY=.0"", 			""label"": ""192.168.1.198:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjk5OjMzMDY=.0"", 			""label"": ""192.168.11.99:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjgyOjMzMDY=.0"", 			""label"": ""192.168.11.82:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjk5OjMzMDY=.0"", 			""label"": ""192.168.11.99:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjgyOjMzMDY=.0"", 			""label"": ""192.168.11.82:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjk5OjMzMDY=.0"", 			""label"": ""192.168.1.99:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjk4OjMzMDY=.0"", 			""label"": ""192.168.11.98:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjk5OjMzMDY=.0"", 			""label"": ""192.168.11.99:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjk5OjMzMDY=.0"", 			""label"": ""192.168.11.99:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjk4OjMzMDY=.0"", 			""label"": ""192.168.11.98:3306"" 		}, { 			""key"": ""MTkyLjE2OC4xLjgyOjMzMDY=.0"", 			""label"": ""192.168.11.82:3306"" 		}] 	} } ```","closed","duplicate,","whaon","2021-03-04T05:24:42Z","2021-03-22T13:56:47Z"
"","5747","remove finagle-6.25.0-scenario","Ref #5745  This finagle 6.25 is a very old version(the newest is 20.9.0). We cannot find it on Central maven repo so that removes it.","closed","test,","dmsolr","2020-10-28T15:21:43Z","2021-04-16T12:32:53Z"
"","6078","Skywalking Oap server Storage to elasticSearch-6.* failed","Recently We upgrade skywalking from 8.1.0 to 8.3.0 . Then we found problems , when we used 8.3.0 storage to elasticSearch .it current exception like this : ![image](https://user-images.githubusercontent.com/20511319/103081164-5b4c1300-4612-11eb-8ac3-8d419a8b47a6.png) this is stack info : ![image](https://user-images.githubusercontent.com/20511319/103081247-8a628480-4612-11eb-879b-e4bb13aec830.png) During this time, we began to deal with this problem . finally , We used arthas to find the problem !!! When storing to es , we print the logs as you see in the image below , it really is too length  ![image](https://user-images.githubusercontent.com/20511319/103083196-c7c91100-4616-11eb-846b-acd1090a4910.png) Then we started to analyze the id , we find the really long part like this ![image](https://user-images.githubusercontent.com/20511319/103083735-1d51ed80-4618-11eb-9ab1-65ecee2d1f68.png) It repeat once more ,but that is not an important problem !!! The real problem is that when we decode this string , it is all of us oap server nodes' ip . We deploy on k8s , so we have many pods to run the oap server node , and then current this problem . thanks","closed","question,","ZhouZiHe","2020-12-24T10:18:47Z","2020-12-24T12:36:23Z"
"","5728","RealCallInterceptor not support java14","RealCallInterceptor    line 73   Field headersField = Request.class.getDeclaredField(""headers"");  Field modifiersField = Field.class.getDeclaredField(""modifiers""); modifiers can not access in java14  ![image](https://user-images.githubusercontent.com/6965803/97151867-10955280-17ab-11eb-8aca-cee98a4a63a7.png)","closed","question,","hsoftxl","2020-10-26T08:48:34Z","2020-10-26T08:58:13Z"
"","5861","start java agent with exception","Question or discussion  ___ ### Question java agent启动的时候agent/logs/skywalking-api.log里面有这个错是为什么 ` ERROR 2020-11-19 10:36:32:079 main PluginBootstrap : load plugin [org.apache.skywalking.apm.plugin.thrift.define.client.TServiceClientReceiveInstrumentation] failure. java.lang.ClassNotFoundException: Can't find org.apache.skywalking.apm.plugin.thrift.define.client.TServiceClientReceiveInstrumentation     at org.apache.skywalking.apm.agent.core.plugin.loader.AgentClassLoader.findClass(AgentClassLoader.java:117)     at java.lang.ClassLoader.loadClass(ClassLoader.java:424)     at java.lang.ClassLoader.loadClass(ClassLoader.java:357)     at java.lang.Class.forName0(Native Method)     at java.lang.Class.forName(Class.java:348)     at org.apache.skywalking.apm.agent.core.plugin.PluginBootstrap.loadPlugins(PluginBootstrap.java:66)     at org.apache.skywalking.apm.agent.SkyWalkingAgent.premain(SkyWalkingAgent.java:77)     at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)     at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)     at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)     at java.lang.reflect.Method.invoke(Method.java:497)     at sun.instrument.InstrumentationImpl.loadClassAndStartAgent(InstrumentationImpl.java:386) `","closed","question,","taoyuyu","2020-11-19T02:47:03Z","2020-11-23T11:10:37Z"
