"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"8","com.a.eye.skywalking.registry.assist","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\assist\NetUtils.java","3","36","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","com.a.eye.skywalking.registry.assist","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\assist\NetUtils.java","3","38","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","com.a.eye.skywalking.registry.assist","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\assist\NetUtils.java","3","40","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","com.a.eye.skywalking.registry.assist","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\assist\NetUtils.java","3","42","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"12","com.a.eye.skywalking.registry.assist","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\assist\NetUtils.java","3","44","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"13","com.a.eye.skywalking.registry.assist","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\assist\NetUtils.java","3","46","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"14","com.a.eye.skywalking.registry.assist","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\assist\NetUtils.java","3","71","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","com.a.eye.skywalking.registry.impl.zookeeper","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\impl\zookeeper\ZookeeperConfig.java","3","11","The class 'ZookeeperConfig' is suspected to be a Data Class (WOC=20.000%, NOPA=3, NOAM=3, WMC=9)","Design","DataClass"
"2","com.a.eye.skywalking.registry.impl.zookeeper","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\impl\zookeeper\ZookeeperConfig.java","3","17","Private field 'connectURL' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"3","com.a.eye.skywalking.registry.impl.zookeeper","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\impl\zookeeper\ZookeeperConfig.java","3","18","Private field 'autSchema' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"1","com.a.eye.skywalking.registry.impl.zookeeper","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\main\java\com\a\eye\skywalking\registry\impl\zookeeper\ZookeeperRegistryCenter.java","3","18","Private field 'nodeManager' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"1","com.a.eye.skywalking.registry","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\test\java\com\a\eye\skywalking\registry\RegistryNodeManagerTest.java","3","31","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"2","com.a.eye.skywalking.registry","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\test\java\com\a\eye\skywalking\registry\RegistryNodeManagerTest.java","3","38","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","com.a.eye.skywalking.registry","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\test\java\com\a\eye\skywalking\registry\RegistryNodeManagerTest.java","3","43","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"4","com.a.eye.skywalking.registry","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\test\java\com\a\eye\skywalking\registry\RegistryNodeManagerTest.java","3","47","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","com.a.eye.skywalking.registry.impl.zookeeper","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\test\java\com\a\eye\skywalking\registry\impl\zookeeper\ZookeeperRegistryCenterTest.java","3","34","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"2","com.a.eye.skywalking.registry.impl.zookeeper","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-registry\src\test\java\com\a\eye\skywalking\registry\impl\zookeeper\ZookeeperRegistryCenterTest.java","3","42","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","com.a.eye.skywalking.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-util\src\main\java\com\a\eye\skywalking\util\StringUtil.java","3","3","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"2","com.a.eye.skywalking.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-util\src\main\java\com\a\eye\skywalking\util\StringUtil.java","3","5","Avoid unnecessary if..then..else statements when returning booleans","Design","SimplifyBooleanReturns"
"1","com.a.eye.skywalking.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-commons\skywalking-util\src\main\java\com\a\eye\skywalking\util\TraceIdUtil.java","3","8","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","com.a.eye.skywalking.network","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\Client.java","3","10","Private field 'channel' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"1","com.a.eye.skywalking.network","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\Server.java","3","14","Private field 'server' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"2","com.a.eye.skywalking.network","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\Server.java","3","25","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","com.a.eye.skywalking.network","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\Server.java","3","25","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","com.a.eye.skywalking.network","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\Server.java","3","46","Private field 'serverBuilder' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"1","com.a.eye.skywalking.network.grpc.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\grpc\client\TraceSearchClient.java","3","42","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"2","com.a.eye.skywalking.network.grpc.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\grpc\client\TraceSearchClient.java","3","43","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","com.a.eye.skywalking.network.grpc.server","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\grpc\server\AsyncTraceSearchServer.java","3","17","Private field 'searchListener' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"1","com.a.eye.skywalking.network.grpc.server","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\grpc\server\SpanStorageServer.java","3","12","Private field 'listener' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"1","com.a.eye.skywalking.network.grpc.server","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-network\src\main\java\com\a\eye\skywalking\network\grpc\server\TraceSearchServer.java","3","14","Private field 'traceSearchListener' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"1","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","27","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"2","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","41","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","44","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","73","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","73","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","86","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","86","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","86","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"9","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","86","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","87","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","87","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"12","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","87","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"13","com.a.eye.skywalking.agent","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-agent\src\main\java\com\a\eye\skywalking\agent\SkyWalkingAgent.java","3","89","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"1","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\BusinessKeyAppender.java","3","28","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","10","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"2","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","22","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"3","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","31","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","31","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","31","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","32","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","33","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","com.a.eye.skywalking.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\api\Tracing.java","3","33","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","26","Private field 'addrList' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"2","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","29","Private field 'listener' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"3","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","34","Do not use non-final non-private static fields","Design","MutableStaticState"
"4","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","74","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"5","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","75","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","80","The method 'run()' has a cognitive complexity of 21, current threshold is 15","Design","CognitiveComplexity"
"7","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","80","The method 'run()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"8","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","88","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","97","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","144","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","com.a.eye.skywalking.client","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\client\Agent2RoutingClient.java","3","150","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","6","Do not use non-final non-private static fields","Design","MutableStaticState"
"2","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","8","Do not use non-final non-private static fields","Design","MutableStaticState"
"3","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","10","Do not use non-final non-private static fields","Design","MutableStaticState"
"4","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","12","Do not use non-final non-private static fields","Design","MutableStaticState"
"5","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","14","Do not use non-final non-private static fields","Design","MutableStaticState"
"6","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","19","Do not use non-final non-private static fields","Design","MutableStaticState"
"7","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","24","Do not use non-final non-private static fields","Design","MutableStaticState"
"8","com.a.eye.skywalking.conf","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\9. Skywalking\skywalking-2017-1\skywalking-a944427df8f85f9881169ed3f342e36091f4d3e8\skywalking-sniffer\skywalking-api\src\main\java\com\a\eye\skywalking\conf\Config.java","3","26","Do not use non-final non-private static fields","Design","MutableStaticState"
