QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
<Method>androidx.camera.view.SignalCameraView.public getFlash( ): int,getFlash( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>androidx.camera.view.SignalCameraView.public getMaxVideoDuration( ): long,getMaxVideoDuration( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>androidx.camera.view.SignalCameraView.private getMaxVideoSize( ): long,getMaxVideoSize( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public getMaxZoomRatio( ): float,getMaxZoomRatio( ): float,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public getMinZoomRatio( ): float,getMinZoomRatio( ): float,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public getZoomRatio( ): float,getZoomRatio( ): float,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public hasCameraWithLensFacing( int ): boolean,hasCameraWithLensFacing( int ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,0
<Method>androidx.camera.view.SignalCameraView.public hasFlash( ): boolean,hasFlash( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public isPinchToZoomEnabled( ): boolean,isPinchToZoomEnabled( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>androidx.camera.view.SignalCameraView.public isRecording( ): boolean,isRecording( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public isTorchOn( ): boolean,isTorchOn( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public isZoomSupported( ): boolean,isZoomSupported( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.protected onAttachedToWindow( ): void,onAttachedToWindow( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
<Method>androidx.camera.view.SignalCameraView.protected onDetachedFromWindow( ): void,onDetachedFromWindow( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
"<Method>androidx.camera.view.SignalCameraView.protected onLayout( boolean, int, int, int, int ): void","onLayout( boolean, int, int, int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,5,0,0
"<Method>androidx.camera.view.SignalCameraView.protected onMeasure( int, int ): void","onMeasure( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,2,0,0
<Method>androidx.camera.view.SignalCameraView.public performClick( ): boolean,performClick( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,28,0,0,0
<Method>androidx.camera.view.SignalCameraView.public setCaptureMode( CaptureMode ): void,setCaptureMode( CaptureMode ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>androidx.camera.view.SignalCameraView.public setFlash( int ): void,setFlash( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>androidx.camera.view.SignalCameraView.private setMaxVideoDuration( long ): void,setMaxVideoDuration( long ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>androidx.camera.view.SignalCameraView.private setMaxVideoSize( long ): void,setMaxVideoSize( long ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>androidx.camera.view.SignalCameraView.public setPinchToZoomEnabled( boolean ): void,setPinchToZoomEnabled( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>androidx.camera.view.SignalCameraView.public setZoomRatio( float ): void,setZoomRatio( float ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>androidx.camera.view.SignalCameraView.public stopRecording( ): void,stopRecording( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraView.public toggleCamera( ): void,toggleCamera( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Field>androidx.camera.view.SignalCameraView->mDownEventTimestamp,mDownEventTimestamp : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->mIsPinchToZoomEnabled,mIsPinchToZoomEnabled : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->mPinchToZoomGestureDetector,mPinchToZoomGestureDetector : PinchToZoomGestureDetector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->FLASH_MODE_AUTO,static final FLASH_MODE_AUTO : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->FLASH_MODE_OFF,static final FLASH_MODE_OFF : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->FLASH_MODE_ON,static final FLASH_MODE_ON : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->INDEFINITE_VIDEO_DURATION,static final INDEFINITE_VIDEO_DURATION : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->INDEFINITE_VIDEO_SIZE,static final INDEFINITE_VIDEO_SIZE : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->LENS_FACING_BACK,static final LENS_FACING_BACK : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->LENS_FACING_FRONT,static final LENS_FACING_FRONT : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraView->LENS_FACING_NONE,static final LENS_FACING_NONE : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
androidx.camera.view.SignalCameraXModule,SignalCameraXModule,medium-high,low,medium-high,medium-high,0,34,11,0,0,80,367,218,3,2,34,0,0,0.88,0.759,0.983,0,0,,,,,367,,,,,,80,,,,,,,
<Anonymous> : Landroidx.camera.view.SignalCameraXModule$13776;,Landroidx.camera.view.SignalCameraXModule$13776;,low,low,low,low,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,,14,,,,,,0,,,,,,,
<Anonymous> : Landroidx.camera.view.SignalCameraXModule$17003;,Landroidx.camera.view.SignalCameraXModule$17003;,low,low,low,low,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,0,,,,,,,
<Anonymous> : Landroidx.camera.view.SignalCameraXModule$21334;,Landroidx.camera.view.SignalCameraXModule$21334;,low,low,low,low,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,0,,,,,,,
<Anonymous> : Landroidx.camera.view.SignalCameraXModule$5119;,Landroidx.camera.view.SignalCameraXModule$5119;,low,low,low,low,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,,11,,,,,,0,,,,,,,
<Method>androidx.camera.view.SignalCameraXModule. bindToLifecycleAfterViewMeasured( ): void, bindToLifecycleAfterViewMeasured( ): void,low-medium,low,medium-high,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,62,0,10,1
<Method>androidx.camera.view.SignalCameraXModule. clearCurrentLifecycle( ): void, clearCurrentLifecycle( ): void,low-medium,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,15,0,0,0
<Method>androidx.camera.view.SignalCameraXModule. getRelativeCameraOrientation( boolean ): int, getRelativeCameraOrientation( boolean ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,8,1,1,0
<Method>androidx.camera.view.SignalCameraXModule. isBoundToLifecycle( ): boolean, isBoundToLifecycle( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public close( ): void,close( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public enableTorch( boolean ): void,enableTorch( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,11,1,0,0
<Method>androidx.camera.view.SignalCameraXModule.public getDisplayRotationDegrees( ): int,getDisplayRotationDegrees( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,0
<Method>androidx.camera.view.SignalCameraXModule.protected getDisplaySurfaceRotation( ): int,getDisplaySurfaceRotation( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public getFlash( ): int,getFlash( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>androidx.camera.view.SignalCameraXModule.public getHeight( ): int,getHeight( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public getMaxVideoDuration( ): long,getMaxVideoDuration( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>androidx.camera.view.SignalCameraXModule.public getMaxVideoSize( ): long,getMaxVideoSize( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>androidx.camera.view.SignalCameraXModule.public getMaxZoomRatio( ): float,getMaxZoomRatio( ): float,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,0,1
<Method>androidx.camera.view.SignalCameraXModule.private getMeasuredHeight( ): int,getMeasuredHeight( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.private getMeasuredWidth( ): int,getMeasuredWidth( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public getMinZoomRatio( ): float,getMinZoomRatio( ): float,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,0,1
<Method>androidx.camera.view.SignalCameraXModule.public getWidth( ): int,getWidth( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public getZoomRatio( ): float,getZoomRatio( ): float,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,0,1
<Method>androidx.camera.view.SignalCameraXModule.public hasCameraWithLensFacing( int ): boolean,hasCameraWithLensFacing( int ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,1,0,0
<Method>androidx.camera.view.SignalCameraXModule.public hasFlash( ): boolean,hasFlash( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,7,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public invalidateView( ): void,invalidateView( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,0
<Method>androidx.camera.view.SignalCameraXModule.public isPaused( ): boolean,isPaused( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public isRecording( ): boolean,isRecording( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public isTorchOn( ): boolean,isTorchOn( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public isZoomSupported( ): boolean,isZoomSupported( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>androidx.camera.view.SignalCameraXModule.public open( ): void,open( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.private rebindToLifecycle( ): void,rebindToLifecycle( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public setFlash( int ): void,setFlash( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,0,1
<Method>androidx.camera.view.SignalCameraXModule.public setMaxVideoDuration( long ): void,setMaxVideoDuration( long ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>androidx.camera.view.SignalCameraXModule.public setMaxVideoSize( long ): void,setMaxVideoSize( long ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>androidx.camera.view.SignalCameraXModule.public setZoomRatio( float ): void,setZoomRatio( float ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,13,1,0,0
<Method>androidx.camera.view.SignalCameraXModule.public stopRecording( ): void,stopRecording( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.public toggleCamera( ): void,toggleCamera( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,16,0,0,0
<Method>androidx.camera.view.SignalCameraXModule.private updateViewInfo( ): void,updateViewInfo( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,0,4,0
<Field>androidx.camera.view.SignalCameraXModule->mFlash,mFlash : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraXModule->mMaxVideoDuration,mMaxVideoDuration : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraXModule->mMaxVideoSize,mMaxVideoSize : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraXModule->UNITY_ZOOM_SCALE,static final UNITY_ZOOM_SCALE : float,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>androidx.camera.view.SignalCameraXModule->ZOOM_NOT_SUPPORTED,static final ZOOM_NOT_SUPPORTED : float,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.signal.core.util,org.signal.core.util,low,low,low,low,,,,,,29,167,,,,,,,,,,,,,3,3,0,167,0,0,0,1,0,29,,,,,,,
org.signal.core.util.Conversions,Conversions,low-medium,low,low-medium,low,0,25,7,0,0,25,110,109,0,0,0,25,0,0,0.35,0,0,0,,,,,110,,,,,,25,,,,,,,
"<Method>org.signal.core.util.Conversions.public static byteArray4ToLong( byte, int ): long","static byteArray4ToLong( byte, int ): long",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,0,0
<Method>org.signal.core.util.Conversions.public static byteArrayToInt( byte ): int,static byteArrayToInt( byte ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.signal.core.util.Conversions.public static byteArrayToInt( byte, int ): int","static byteArrayToInt( byte, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,0,0
"<Method>org.signal.core.util.Conversions.public static byteArrayToIntLittleEndian( byte, int ): int","static byteArrayToIntLittleEndian( byte, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,0,0
<Method>org.signal.core.util.Conversions.public static byteArrayToLong( byte ): long,static byteArrayToLong( byte ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.signal.core.util.Conversions.public static byteArrayToLong( byte, int ): long","static byteArrayToLong( byte, int ): long",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,2,0,0
"<Method>org.signal.core.util.Conversions.public static byteArrayToMedium( byte, int ): int","static byteArrayToMedium( byte, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,0,0
<Method>org.signal.core.util.Conversions.public static byteArrayToShort( byte ): int,static byteArrayToShort( byte ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.signal.core.util.Conversions.public static byteArrayToShort( byte, int ): int","static byteArrayToShort( byte, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,0
<Method>org.signal.core.util.Conversions.public static highBitsToInt( byte ): int,static highBitsToInt( byte ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.signal.core.util.Conversions.public static highBitsToMedium( int ): int,static highBitsToMedium( int ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.signal.core.util.Conversions.public static intToByteArray( byte, int, int ): int","static intToByteArray( byte, int, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,0,0
<Method>org.signal.core.util.Conversions.public static intToByteArray( int ): byte,static intToByteArray( int ): byte,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,1,0
"<Method>org.signal.core.util.Conversions.public static intToLittleEndianByteArray( byte, int, int ): int","static intToLittleEndianByteArray( byte, int, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,0,0
"<Method>org.signal.core.util.Conversions.public static intsToByteHighAndLow( int, int ): byte","static intsToByteHighAndLow( int, int ): byte",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.signal.core.util.Conversions.public static longTo4ByteArray( byte, int, long ): int","static longTo4ByteArray( byte, int, long ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,0,0
"<Method>org.signal.core.util.Conversions.public static longToByteArray( byte, int, long ): int","static longToByteArray( byte, int, long ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,3,0,0
<Method>org.signal.core.util.Conversions.public static longToByteArray( long ): byte,static longToByteArray( long ): byte,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,1,0
<Method>org.signal.core.util.Conversions.public static lowBitsToInt( byte ): int,static lowBitsToInt( byte ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.signal.core.util.Conversions.public static lowBitsToMedium( int ): int,static lowBitsToMedium( int ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.signal.core.util.Conversions.public static mediumToByteArray( byte, int, int ): int","static mediumToByteArray( byte, int, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,0,0
<Method>org.signal.core.util.Conversions.public static mediumToByteArray( int ): byte,static mediumToByteArray( int ): byte,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,1,0
"<Method>org.signal.core.util.Conversions.public static shortToByteArray( byte, int, int ): int","static shortToByteArray( byte, int, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,0,0
<Method>org.signal.core.util.Conversions.public static shortToByteArray( int ): byte,static shortToByteArray( int ): byte,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,1,0
"<Method>org.signal.core.util.Conversions.public static shortToLittleEndianByteArray( byte, int, int ): int","static shortToLittleEndianByteArray( byte, int, int ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,0,0
org.signal.core.util.LinkedBlockingLifoQueue<E>,LinkedBlockingLifoQueue,low,low,low,low,0,3,0,0,0,3,12,11,0,0,3,0,0,0,0,0,0,0,,,,,12,,,,,,3,,,,,,,
<Method>org.signal.core.util.LinkedBlockingLifoQueue<E>.public add( E ): boolean,add( E ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,0,0
<Method>org.signal.core.util.LinkedBlockingLifoQueue<E>.public offer( E ): boolean,offer( E ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,0,0
<Method>org.signal.core.util.LinkedBlockingLifoQueue<E>.public put( E ): void,put( E ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,0
org.signal.core.util.StreamUtil,StreamUtil,low,low,low,low,0,1,0,0,0,1,45,1,0,0,1,0,0,0,0,0,0,0,,,,,45,,,,,,1,,,,,,,
<Method>org.signal.core.util.StreamUtil.private StreamUtil( ): void,StreamUtil( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Package>org.signal.core.util.concurrent,org.signal.core.util.concurrent,low,low,low,low,,,,,,2,46,,,,,,,,,,,,,2,2,0,46,0,0,0,1,0,2,,,,,,,
org.signal.core.util.concurrent.SignalExecutors,SignalExecutors,low,low,low,low,0,2,0,0,0,2,46,3,0,0,1,1,0,0,0,0,0,0,,,,,46,,,,,,2,,,,,,,
<Anonymous> : Lorg.signal.core.util.concurrent.SignalExecutors$2262;,Lorg.signal.core.util.concurrent.SignalExecutors$2262;,low,low,low,low,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,7,,,,,,0,,,,,,,
org.signal.core.util.concurrent.SignalExecutors.NumberedThreadFactory,NumberedThreadFactory,low,low,low,low,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,9,,,,,,0,,,,,,,
<Method>org.signal.core.util.concurrent.SignalExecutors.private SignalExecutors( ): void,SignalExecutors( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.signal.core.util.concurrent.SignalExecutors.public static getIdealThreadCount( ): int,static getIdealThreadCount( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Package>org.signal.core.util.logging,org.signal.core.util.logging,low,low,low-medium,low,,,,,,21,338,,,,,,,,,,,,,8,8,0,338,0,0,0.125,1,0.125,21,,,,,,,
org.signal.core.util.logging.AndroidLogger,AndroidLogger,low,low,low,low,0,1,0,0,0,1,22,2,0,0,1,0,0,0,0,0,0,0,,,,,22,,,,,,1,,,,,,,
<Method>org.signal.core.util.logging.AndroidLogger.public blockUntilAllWritesFinished( ): void,blockUntilAllWritesFinished( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
