QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
org.apache.skywalking.amp.testcase.undertow.Application,Application,low,low,low,low,0,2,0,0,0,5,49,31,0,0,0,2,0,0,0,0,0,0,,,,,49,,,,,,5,,,,,,,
<Method>org.apache.skywalking.amp.testcase.undertow.Application.private static undertow( ): void,static undertow( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,16,0,0,0
<Method>org.apache.skywalking.amp.testcase.undertow.Application.private static undertowRouting( ): void,static undertowRouting( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,15,0,0,0
<Package>org.apache.skywalking.aop.server.receiver.jaeger,org.apache.skywalking.aop.server.receiver.jaeger,low,low,low,low,,,,,,13,136,,,,,,,,,,,,,4,4,0,136,0,0,0,1,0,13,,,,,,,
org.apache.skywalking.aop.server.receiver.jaeger.JaegerGRPCHandler,JaegerGRPCHandler,low,low,low-medium,low,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,,,,,81,,,,,,0,,,,,,,
org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig,JaegerReceiverConfig,low,low,low,low,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,0,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->gRPCPort,gRPCPort : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->gRPCThreadPoolQueueSize,gRPCThreadPoolQueueSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->gRPCThreadPoolSize,gRPCThreadPoolSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->maxConcurrentCallsPerConnection,maxConcurrentCallsPerConnection : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->maxMessageSize,maxMessageSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->registerJaegerEndpoint,registerJaegerEndpoint : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverModule,JaegerReceiverModule,low,low,low,low,0,1,0,0,0,1,6,2,0,0,1,0,0,0,0,0,0,0,,,,,6,,,,,,1,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverModule.public JaegerReceiverModule( ): void,JaegerReceiverModule( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider,JaegerReceiverProvider,low,low,low,low,0,3,0,0,0,12,39,26,0,0,3,0,0,0,0,0,0,0,,,,,39,,,,,,12,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider.public notifyAfterCompleted( ): void,notifyAfterCompleted( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,12,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider.public start( ): void,start( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,0,0,0
<Package>org.apache.skywalking.aop.server.receiver.mesh,org.apache.skywalking.aop.server.receiver.mesh,low,low,low-medium,low,,,,,,25,405,,,,,,,,,,,,,8,8,0,405,0,0,0,1,0,25,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.EndpointNameFormater,EndpointNameFormater,low,low,low,low,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,,,,,28,,,,,,0,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.MeshDataBufferFileCache,MeshDataBufferFileCache,low,low,low,low,0,3,0,0,0,3,47,12,0,0,3,0,0,0,0,0,0,0,,,,,47,,,,,,3,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshDataBufferFileCache. start( ): void, start( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshDataBufferFileCache.public init( ): void,init( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshDataBufferFileCache.public onExit( ): void,onExit( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.apache.skywalking.aop.server.receiver.mesh.MeshGRPCHandler,MeshGRPCHandler,low,low,low,low,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,,,,25,,,,,,0,,,,,,,
<Anonymous> : Lorg.apache.skywalking.aop.server.receiver.mesh.MeshGRPCHandler$1924;,Lorg.apache.skywalking.aop.server.receiver.mesh.MeshGRPCHandler$1924;,low,low,low,low,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,,,,15,,,,,,0,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.MeshModuleConfig,MeshModuleConfig,low,low,low,low,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.mesh.MeshModuleConfig->bufferDataMaxFileSize,bufferDataMaxFileSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.mesh.MeshModuleConfig->bufferFileCleanWhenRestart,bufferFileCleanWhenRestart : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.mesh.MeshModuleConfig->bufferOffsetMaxFileSize,bufferOffsetMaxFileSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverModule,MeshReceiverModule,low,low,low,low,0,1,0,0,0,1,6,2,0,0,1,0,0,0,0,0,0,0,,,,,6,,,,,,1,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverModule.public MeshReceiverModule( ): void,MeshReceiverModule( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider,MeshReceiverProvider,low,low,low,low,0,4,0,0,0,5,24,14,0,0,4,0,0,0,0,0,0,0,,,,,24,,,,,,5,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public MeshReceiverProvider( ): void,MeshReceiverProvider( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public notifyAfterCompleted( ): void,notifyAfterCompleted( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public start( ): void,start( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,0,0,0
org.apache.skywalking.aop.server.receiver.mesh.ServiceMeshMetricDataDecorator,ServiceMeshMetricDataDecorator,low,low,low-medium,low,0,2,0,0,0,15,73,51,1,0,2,0,0,0,0,0,0,0,,,,,73,,,,,,15,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.ServiceMeshMetricDataDecorator. tryMetaDataRegister( ): boolean, tryMetaDataRegister( ): boolean,low-medium,low,low-medium,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,49,0,0,1
<Method>org.apache.skywalking.aop.server.receiver.mesh.ServiceMeshMetricDataDecorator.public getEndpointId( ): int,getEndpointId( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.apache.skywalking.aop.server.receiver.mesh.ServiceMeshMetricDataDecorator->endpointId,endpointId : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.TelemetryDataDispatcher,TelemetryDataDispatcher,low,low,low-medium,low,0,1,0,0,0,1,197,1,0,0,1,0,0,0,0,0,0,0,,,,,197,,,,,,1,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.TelemetryDataDispatcher.private TelemetryDataDispatcher( ): void,TelemetryDataDispatcher( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Package>org.apache.skywalking.apm.agent,org.apache.skywalking.apm.agent,low,low,low,low,,,,,,0,94,,,,,,,,,,,,,3,3,0,94,0,0,0,1,0,0,,,,,,,
org.apache.skywalking.apm.agent.SkyWalkingAgent,SkyWalkingAgent,low,low,low-medium,low,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,,,,,94,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.SkyWalkingAgent.Listener,Listener,low,low,low,low,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,,,,18,,,,,,0,,,,,,,
<Anonymous> : Lorg.apache.skywalking.apm.agent.SkyWalkingAgent$5705;,Lorg.apache.skywalking.apm.agent.SkyWalkingAgent$5705;,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.SkyWalkingAgent.Transformer,Transformer,low,low,low,low,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,,,,20,,,,,,0,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.base64,org.apache.skywalking.apm.agent.core.base64,low,low,low,low,,,,,,1,105,,,,,,,,,,,,,1,1,0,105,0,0,0,1,0,1,,,,,,,
org.apache.skywalking.apm.agent.core.base64.Base64,Base64,low,low,low-medium,low,0,1,0,0,0,1,105,1,0,2,1,0,0,0,0,0,0,0,,,,,105,,,,,,1,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.base64.Base64.private Base64( ): void,Base64( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Field>org.apache.skywalking.apm.agent.core.base64.Base64->MAP,static final MAP : byte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.apm.agent.core.base64.Base64->URL_MAP,static final URL_MAP : byte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.boot,org.apache.skywalking.apm.agent.core.boot,low,low,low-medium,low,,,,,,19,134,,,,,,,,,,,,,8,5,3,134,0,0,0.375,1,0.375,19,,,,,,,
org.apache.skywalking.apm.agent.core.boot.AgentPackageNotFoundException,AgentPackageNotFoundException,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.AgentPackagePath,AgentPackagePath,low,low,low,low,0,1,0,0,0,1,34,2,0,0,0,1,0,0,0,0,0,0,,,,,34,,,,,,1,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.boot.AgentPackagePath.public static isPathFound( ): boolean,static isPathFound( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.apm.agent.core.boot.BootService,BootService,low,low,low,low,0,4,0,1,0,4,5,4,0,0,4,0,0,0,0,0,0,0,,,,,5,,,,,,4,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.apache.skywalking.apm.agent.core.boot.DefaultImplementor,DefaultImplementor,low,low,low,low,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.DefaultNamedThreadFactory,DefaultNamedThreadFactory,low,low,low,low,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,,11,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.OverrideImplementor,OverrideImplementor,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.apache.skywalking.apm.agent.core.boot.ServiceConflictException,ServiceConflictException,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.ServiceManager,ServiceManager,low,low,low-medium,low,0,5,3,0,0,13,71,29,0,1,5,0,0,0,0,1,0,0,,,,,71,,,,,,13,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.public boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,3,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.private onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.private prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.public shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.private startup( ): void,startup( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Field>org.apache.skywalking.apm.agent.core.boot.ServiceManager->INSTANCE,static final INSTANCE : ServiceManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.commands,org.apache.skywalking.apm.agent.core.commands,low,low,low,low,,,,,,17,102,,,,,,,,,,,,,5,4,1,102,0,0,0.2,1,0.2,17,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandExecutionException,CommandExecutionException,low,low,low,low,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,9,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandExecutor,CommandExecutor,low,low,low,low,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,1,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandExecutorService,CommandExecutorService,low,low,low,low,0,4,0,0,0,4,21,10,0,0,4,0,0,0,0,0,0,0,,,,,21,,,,,,4,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache,CommandSerialNumberCache,low,low,low,low,0,2,0,0,0,2,15,5,1,1,2,0,0,1,0.25,1,0,0,,,,,15,,,,,,2,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache.public CommandSerialNumberCache( ): void,CommandSerialNumberCache( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache.public CommandSerialNumberCache( int ): void,CommandSerialNumberCache( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
<Field>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache->maxCapacity,final maxCapacity : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache->DEFAULT_MAX_CAPACITY,static final DEFAULT_MAX_CAPACITY : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandService,CommandService,low,low,low-medium,low,0,5,0,0,0,10,55,32,1,0,5,0,0,0,0,0.9,0,0,,,,,55,,,,,,10,,,,,,,
<Anonymous> : Lorg.apache.skywalking.apm.agent.core.commands.CommandService$2480;,Lorg.apache.skywalking.apm.agent.core.commands.CommandService$2480;,low,low,low,low,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public run( ): void,run( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,16,0,0,1
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,1
<Field>org.apache.skywalking.apm.agent.core.commands.CommandService->isRunning,volatile isRunning : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.commands.executor,org.apache.skywalking.apm.agent.core.commands.executor,low,low,low,low,,,,,,0,15,,,,,,,,,,,,,2,2,0,15,0,0,0,1,0,0,,,,,,,
org.apache.skywalking.apm.agent.core.commands.executor.NoopCommandExecutor,NoopCommandExecutor,low,low,low,low,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
<Field>org.apache.skywalking.apm.agent.core.commands.executor.NoopCommandExecutor->INSTANCE,static final INSTANCE : NoopCommandExecutor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.apm.agent.core.commands.executor.ServiceResetCommandExecutor,ServiceResetCommandExecutor,low,low,low,low,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,,11,,,,,,0,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.conf,org.apache.skywalking.apm.agent.core.conf,low,low,medium-high,low,,,,,,5,183,,,,,,,,,,,,,28,27,1,183,0,0,0.036,1,0.036,5,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config,Config,low,low,low-medium,low,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,,,,,68,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Agent,Agent,low,low,low,low,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,,,,,16,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Buffer,Buffer,low,low,low,low,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Collector,Collector,low,low,low,low,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Dictionary,Dictionary,low,low,low,low,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Jvm,Jvm,low,low,low,low,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,,,,2,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Logging,Logging,low,low,low,low,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,,,,,8,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Plugin,Plugin,low,low,low,low,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,,,,,30,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.ConfigNotFoundException,ConfigNotFoundException,low,low,low,low,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.ConfigReadFailedException,ConfigReadFailedException,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Constants,Constants,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.OPGroupDefinition,OPGroupDefinition,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.RemoteDownstreamConfig,RemoteDownstreamConfig,low,low,low,low,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.RemoteDownstreamConfig.Agent,Agent,low,low,low,low,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.RuntimeContextConfiguration,RuntimeContextConfiguration,low,low,low,low,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer,SnifferConfigInitializer,low,low,low-medium,low,0,2,0,0,0,5,92,14,0,1,0,2,0,0,0,0,0,0,,,,,92,,,,,,5,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer.public static isInitCompleted( ): boolean,static isInitCompleted( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer.private static overrideConfigBySystemProp( ): void,static overrideConfigBySystemProp( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,12,0,0,0
<Field>org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer->IS_INIT_COMPLETED,static IS_INIT_COMPLETED : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.context,org.apache.skywalking.apm.agent.core.context,low,low,medium-high,low,,,,,,80,781,,,,,,,,,,,,,23,18,5,781,0,0,0.217,1,0.217,80,,,,,,,
org.apache.skywalking.apm.agent.core.context.AbstractTracerContext,AbstractTracerContext,low,low,low,low,0,1,0,1,0,12,13,1,0,0,1,0,0,0,0,0,0,0,,,,,13,,,,,,12,,,,,,,
