"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"43","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","155","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"44","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","161","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"45","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","162","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"46","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","162","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"47","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","164","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"48","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","169","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"49","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","171","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"50","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","171","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"51","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","173","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"52","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","175","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"53","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","176","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"54","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","177","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"55","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","178","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"56","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","183","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"57","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","185","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"58","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","185","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"59","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","187","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"60","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","189","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"61","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","190","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"62","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","191","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"63","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","197","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"64","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","199","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"65","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","199","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"66","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","201","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"67","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","203","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"68","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","204","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"69","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","209","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"70","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","209","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"71","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","210","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"72","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","210","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"73","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","213","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"74","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","219","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"75","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","219","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"76","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","222","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"77","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","243","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"78","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","244","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"79","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","250","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"80","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","251","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"81","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","256","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"82","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","258","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"83","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","258","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"84","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","260","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"85","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","262","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"86","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","263","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"87","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","268","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"88","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","270","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"89","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","270","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"90","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","272","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"91","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","275","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"92","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","276","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"93","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","282","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"94","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","284","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"95","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","284","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"96","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","286","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"97","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","288","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"98","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","289","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"99","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","295","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"100","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","296","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"101","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","296","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"102","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","299","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"103","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","304","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"104","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","305","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"105","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","308","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"106","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","308","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"107","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","310","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"108","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","312","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"109","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","313","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"110","org.junit.jupiter.engine.discovery","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","3","314","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
