"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\RootTestDescriptor.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\RootTestDescriptor.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\RootTestDescriptor.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\RootTestDescriptor.java","3","101","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestIdentifier.java","3","31","The class 'TestIdentifier' is suspected to be a Data Class (WOC=30.000%, NOPA=0, NOAM=7, WMC=13)","Design","DataClass"
"2","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestIdentifier.java","3","50","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestIdentifier.java","3","51","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestIdentifier.java","3","51","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestPlan.java","3","67","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestPlan.java","3","68","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestPlan.java","3","70","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestPlan.java","3","94","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestPlan.java","3","146","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestPlan.java","3","146","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","org.junit.gen5.launcher","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\TestPlan.java","3","146","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\LoggingListener.java","3","99","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","49","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"2","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","60","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"3","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","66","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","66","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","66","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","70","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"7","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","76","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"8","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","84","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"9","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","87","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"10","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","90","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"11","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\SummaryGeneratingListener.java","3","93","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\TestExecutionSummary.java","3","42","Private field 'failures' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"2","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\TestExecutionSummary.java","3","76","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.gen5.launcher.listeners","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-launcher\src\main\java\org\junit\gen5\launcher\listeners\TestExecutionSummary.java","3","92","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","39","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"3","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","47","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","54","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","61","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","65","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"7","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","69","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","73","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"9","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","77","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","81","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"11","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","86","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"12","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","91","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"13","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","96","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"14","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","102","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"15","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","107","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"16","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","111","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"17","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","113","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"18","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","113","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\AnnotationUtilsTests.java","3","113","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","34","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"2","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","36","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","36","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","37","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","38","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","42","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"7","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","45","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","49","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"9","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","55","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"10","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","59","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","63","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"12","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","67","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","67","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"14","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","68","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"15","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","71","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"16","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","72","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"17","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","72","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"18","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","72","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ClasspathScannerTests.java","3","73","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.junit.gen5.commons.util","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\commons\util\ToStringBuilderTests.java","3","25","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.junit.gen5.console","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\console\ConsoleRunnerTests.java","3","36","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","org.junit.gen5.console","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\console\ConsoleRunnerTests.java","3","36","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"3","org.junit.gen5.console","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\console\ConsoleRunnerTests.java","3","39","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.junit.gen5.console","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\console\ConsoleRunnerTests.java","3","39","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.junit.gen5.console","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2016-1\junit5-13d39cfbd9a42d3e6d6679e869caf98b5e3386de\junit-tests\src\test\java\org\junit\gen5\console\ConsoleRunnerTests.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
