"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","example.defaultmethods","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\defaultmethods\ComparableContract.java","3","40","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","example.defaultmethods","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\defaultmethods\EqualsContract.java","3","33","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","example.exception","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\exception\IgnoreIOExceptionTests.java","1","31","Avoid throwing raw exception types.","Design","AvoidThrowingRawExceptionTypes"
"1","example.timing","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\timing\TimingExtension.java","3","37","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","example.timing","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\timing\TimingExtension.java","3","37","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","example.timing","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\timing\TimingExtension.java","3","42","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","example.timing","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\timing\TimingExtension.java","3","43","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","example.timing","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\timing\TimingExtensionTests.java","3","26","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"2","example.timing","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\example\timing\TimingExtensionTests.java","3","31","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","extensions","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\extensions\ExpectToFail.java","3","36","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","extensions","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\documentation\src\test\java\extensions\ExpectToFail.java","3","41","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertAll.java","3","27","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","31","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"2","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","31","Possible God Class (WMC=111, ATFD=55, TCC=0.000%)","Design","GodClass"
"3","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","31","The class 'AssertArrayEquals' has a Modified Cyclomatic Complexity of 2 (Highest = 13).","Design","ModifiedCyclomaticComplexity"
"4","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","31","The class 'AssertArrayEquals' has a Standard Cyclomatic Complexity of 2 (Highest = 13).","Design","StdCyclomaticComplexity"
"5","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","31","The class 'AssertArrayEquals' has a total cyclomatic complexity of 111 (highest 24).","Design","CyclomaticComplexity"
"6","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"7","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","350","The method 'assertArrayElementsEqual' has a Modified Cyclomatic Complexity of 13.","Design","ModifiedCyclomaticComplexity"
"8","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","350","The method 'assertArrayElementsEqual' has a Standard Cyclomatic Complexity of 13.","Design","StdCyclomaticComplexity"
"9","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","350","The method 'assertArrayElementsEqual(Object, Object, Deque, Supplier)' has a cognitive complexity of 33, current threshold is 15","Design","CognitiveComplexity"
"10","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertArrayEquals.java","3","350","The method 'assertArrayElementsEqual(Object, Object, Deque, Supplier)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertEquals.java","3","28","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"2","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertEquals.java","3","28","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertFalse.java","3","24","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertIterableEquals.java","3","32","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertNotEquals.java","3","26","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertNotNull.java","3","24","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertNotSame.java","3","25","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertNull.java","3","25","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertSame.java","3","25","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertThrows.java","3","25","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertTimeout.java","3","35","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"2","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertTimeout.java","3","87","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertTrue.java","3","24","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertionUtils.java","1","27","A class which only has private constructors should be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertionUtils.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertionUtils.java","3","72","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertionUtils.java","3","97","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertionUtils.java","3","104","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\AssertionUtils.java","3","104","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\Assertions.java","3","11","This class has a bunch of public methods and attributes","Design","ExcessivePublicCount"
"2","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\Assertions.java","3","40","Avoid really long classes.","Design","ExcessiveClassLength"
"3","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\Assertions.java","3","40","The class 'Assertions' has a total cyclomatic complexity of 107 (highest 1).","Design","CyclomaticComplexity"
"4","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\Assertions.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\Assumptions.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\DynamicTest.java","1","49","A class which only has private constructors should be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","org.junit.jupiter.api","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\DynamicTest.java","3","97","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\AfterAllCallback.java","3","44","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\AfterEachCallback.java","3","48","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\AfterTestExecutionCallback.java","3","47","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\BeforeAllCallback.java","3","44","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\BeforeEachCallback.java","3","46","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\BeforeTestExecutionCallback.java","3","47","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\ConditionEvaluationResult.java","1","27","A class which only has private constructors should be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\ParameterContext.java","3","67","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.jupiter.api.extension","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\TestInstancePostProcessor.java","3","38","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","org.junit.jupiter.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2017-1\junit5-73f3eeb436e78226f19554f2c2b5dab63e103670\junit-jupiter-engine\src\main\java\org\junit\jupiter\engine\DiscoveryFilterApplier.java","3","45","These nested if statements could be combined","Design","CollapsibleIfStatements"
